xpath,version_start,version_end,line_number
/IRS990ScheduleR/Form990ScheduleRPartIII/GeneralOrManagingPartner,2010,2012,[GeneralOrManagingPartner] Part III Column (j)
/IRS990ScheduleR/Form990ScheduleRPartIII/LegalDomicileForeignCountry,2009,2009,[LegalDomicileForeignCountry] Part III Column (C)
/IRS990ScheduleR/Form990ScheduleRPartIII/LegalDomicileForeignCountry,2010,2012,[LegalDomicileForeignCountry] Part III Column (c)
/IRS990ScheduleR/Form990ScheduleRPartIII/LegalDomicileState,2009,2009,[LegalDomicileState] Part III Column (C)
/IRS990ScheduleR/Form990ScheduleRPartIII/LegalDomicileState,2010,2012,[LegalDomicileState] Part III Column (c)
/IRS990ScheduleR/Form990ScheduleRPartIII/NameOfRelatedOrg/BusinessNameLine1,2009,2009,[NameOfRelatedOrg] Part III Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIII/NameOfRelatedOrg/BusinessNameLine1,2010,2012,[NameOfRelatedOrg] Part III Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIII/NameOfRelatedOrg/BusinessNameLine2,2009,2009,[NameOfRelatedOrg] Part III Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIII/NameOfRelatedOrg/BusinessNameLine2,2010,2012,[NameOfRelatedOrg] Part III Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIII/PercentageOwnership,2010,2012,[PercentageOwnership] Part III Column (k)
/IRS990ScheduleR/Form990ScheduleRPartIII/PredominantIncomeType,2009,2009,[PredominantIncomeType] Part III Column (E)
/IRS990ScheduleR/Form990ScheduleRPartIII/PredominantIncomeType,2010,2012,[PredominantIncomeType] Part III Column (e)
/IRS990ScheduleR/Form990ScheduleRPartIII/PrimaryActivity,2009,2009,[PrimaryActivity] Part III Column (B)
/IRS990ScheduleR/Form990ScheduleRPartIII/PrimaryActivity,2010,2012,[PrimaryActivity] Part III Column (b)
/IRS990ScheduleR/Form990ScheduleRPartIII/ShareOfEOYAssets,2009,2009,[ShareOfEOYAssets] Part III Column (G)
/IRS990ScheduleR/Form990ScheduleRPartIII/ShareOfEOYAssets,2010,2012,[ShareOfEOYAssets] Part III Column (g)
/IRS990ScheduleR/Form990ScheduleRPartIII/ShareOfTotalIncome,2009,2009,[ShareOfTotalIncome] Part III Column (F)
/IRS990ScheduleR/Form990ScheduleRPartIII/ShareOfTotalIncome,2010,2012,[ShareOfTotalIncome] Part III Column (f)
/IRS990ScheduleR/Form990ScheduleRPartIII,2009,2012,
/IRS990ScheduleR/Form990ScheduleRPartII,2009,2012,
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/AddressLine1,2009,2009,[AddressForeign] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/AddressLine1,2010,2012,[AddressForeign] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/AddressLine2,2009,2009,[AddressForeign] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/AddressLine2,2010,2012,[AddressForeign] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/City,2009,2009,[AddressForeign] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/City,2010,2012,[AddressForeign] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/Country,2009,2009,[AddressForeign] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/Country,2010,2012,[AddressForeign] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/PostalCode,2009,2009,[AddressForeign] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/PostalCode,2010,2012,[AddressForeign] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/ProvinceOrState,2009,2009,[AddressForeign] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressForeign/ProvinceOrState,2010,2012,[AddressForeign] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/AddressLine1,2009,2009,[AddressUS] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/AddressLine1,2010,2012,[AddressUS] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/AddressLine2,2009,2009,[AddressUS] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/AddressLine2,2010,2012,[AddressUS] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/City,2009,2009,[AddressUS] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/City,2010,2012,[AddressUS] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/State,2009,2009,[AddressUS] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/State,2010,2012,[AddressUS] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/ZIPCode,2009,2009,[AddressUS] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/AddressUS/ZIPCode,2010,2012,[AddressUS] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/ControlledOrg,2012,2012,[ControlledOrg] Part IV Column (i)
/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityNA,2009,2009,[DirectControllingEntityNA] Part IV Column (D)
/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityNA,2010,2012,[DirectControllingEntityNA] Part IV Column (d)
/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityName/BusinessNameLine1,2009,2009,[DirectControllingEntityName] Part IV Column (D)
/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityName/BusinessNameLine1,2010,2012,[DirectControllingEntityName] Part IV Column (d)
/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityName/BusinessNameLine2,2009,2009,[DirectControllingEntityName] Part IV Column (D)
/IRS990ScheduleR/Form990ScheduleRPartIV/DirectControllingEntityName/BusinessNameLine2,2010,2012,[DirectControllingEntityName] Part IV Column (d)
/IRS990ScheduleR/Form990ScheduleRPartIV/EIN,2009,2009,[EIN] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/EIN,2010,2012,[EIN] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/LegalDomicileForeignCountry,2009,2009,[LegalDomicileForeignCountry] Part IV Column (C)
/IRS990ScheduleR/Form990ScheduleRPartIV/LegalDomicileForeignCountry,2010,2012,[LegalDomicileForeignCountry] Part IV Column (c)
/IRS990ScheduleR/Form990ScheduleRPartIV/LegalDomicileState,2009,2009,[LegalDomicileState] Part IV Column (C)
/IRS990ScheduleR/Form990ScheduleRPartIV/LegalDomicileState,2010,2012,[LegalDomicileState] Part IV Column (c)
/IRS990ScheduleR/Form990ScheduleRPartIV/NameOfRelatedOrg/BusinessNameLine1,2009,2009,[NameOfRelatedOrg] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/NameOfRelatedOrg/BusinessNameLine1,2010,2012,[NameOfRelatedOrg] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/NameOfRelatedOrg/BusinessNameLine2,2009,2009,[NameOfRelatedOrg] Part IV Column (A)
/IRS990ScheduleR/Form990ScheduleRPartIV/NameOfRelatedOrg/BusinessNameLine2,2010,2012,[NameOfRelatedOrg] Part IV Column (a)
/IRS990ScheduleR/Form990ScheduleRPartIV/PercentageOwnership,2009,2009,[PercentageOwnership] Part IV Column (H)
/IRS990ScheduleR/Form990ScheduleRPartIV/PercentageOwnership,2010,2012,[PercentageOwnership] Part IV Column (h)
/IRS990ScheduleR/Form990ScheduleRPartIV/PrimaryActivity,2009,2009,[PrimaryActivity] Part IV Column (B)
/IRS990ScheduleR/Form990ScheduleRPartIV/PrimaryActivity,2010,2012,[PrimaryActivity] Part IV Column (b)
/IRS990ScheduleR/Form990ScheduleRPartIV/ShareOfEOYAssets,2009,2009,[ShareOfEOYAssets] Part IV Column (G)
/IRS990ScheduleR/Form990ScheduleRPartIV/ShareOfEOYAssets,2010,2012,[ShareOfEOYAssets] Part IV Column (g)
/IRS990ScheduleR/Form990ScheduleRPartIV/ShareOfTotalIncome,2009,2009,[ShareOfTotalIncome] Part IV Column (F)
/IRS990ScheduleR/Form990ScheduleRPartIV/ShareOfTotalIncome,2010,2012,[ShareOfTotalIncome] Part IV Column (f)
/IRS990ScheduleR/Form990ScheduleRPartIV/TypeOfEntity,2009,2009,[TypeOfEntity] Part IV Column (E)
/IRS990ScheduleR/Form990ScheduleRPartIV/TypeOfEntity,2010,2012,[TypeOfEntity] Part IV Column (e)
/IRS990ScheduleR/Form990ScheduleRPartIV,2009,2012,
/IRS990ScheduleR/Form990ScheduleRPartI,2009,2012,
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/AddressLine1,2009,2009,[AddressForeign] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/AddressLine1,2010,2012,[AddressForeign] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/AddressLine2,2009,2009,[AddressForeign] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/AddressLine2,2010,2012,[AddressForeign] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/City,2009,2009,[AddressForeign] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/City,2010,2012,[AddressForeign] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/Country,2009,2009,[AddressForeign] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/Country,2010,2012,[AddressForeign] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/PostalCode,2009,2009,[AddressForeign] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/PostalCode,2010,2012,[AddressForeign] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/ProvinceOrState,2009,2009,[AddressForeign] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressForeign/ProvinceOrState,2010,2012,[AddressForeign] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/AddressLine1,2009,2009,[AddressUS] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/AddressLine1,2010,2012,[AddressUS] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/AddressLine2,2009,2009,[AddressUS] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/AddressLine2,2010,2012,[AddressUS] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/City,2009,2009,[AddressUS] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/City,2010,2012,[AddressUS] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/State,2009,2009,[AddressUS] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/State,2010,2012,[AddressUS] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/ZIPCode,2009,2009,[AddressUS] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/AddressUS/ZIPCode,2010,2012,[AddressUS] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/AllPartnersC3S,2009,2009,[AllPartnersC3S] Part VI Column (D)
/IRS990ScheduleR/Form990ScheduleRPartVI/AllPartnersC3S,2010,2010,[AllPartnersC3S] Part VI Column (d)
/IRS990ScheduleR/Form990ScheduleRPartVI/AllPartnersC3S,2011,2012,[AllPartnersC3S] Part VI Column (e)
/IRS990ScheduleR/Form990ScheduleRPartVI/CodeVAmount,2009,2009,[CodeVAmount] Part VI Column (G)
/IRS990ScheduleR/Form990ScheduleRPartVI/CodeVAmount,2010,2010,[CodeVAmount] Part VI Column (g)
/IRS990ScheduleR/Form990ScheduleRPartVI/CodeVAmount,2011,2012,[CodeVAmount] Part VI Column (i)
/IRS990ScheduleR/Form990ScheduleRPartVI/DisproportionateAllocations,2009,2009,[DisproportionateAllocations] Part VI Column (F)
/IRS990ScheduleR/Form990ScheduleRPartVI/DisproportionateAllocations,2010,2010,[DisproportionateAllocations] Part VI Column (f)
/IRS990ScheduleR/Form990ScheduleRPartVI/DisproportionateAllocations,2011,2012,[DisproportionateAllocations] Part VI Column (h)
/IRS990ScheduleR/Form990ScheduleRPartVI/EIN,2009,2009,[EIN] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/EIN,2010,2012,[EIN] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/GeneralOrManagingPartner,2009,2009,[GeneralOrManagingPartner] Part VI Column (H)
/IRS990ScheduleR/Form990ScheduleRPartVI/GeneralOrManagingPartner,2010,2010,[GeneralOrManagingPartner] Part VI Column (h)
/IRS990ScheduleR/Form990ScheduleRPartVI/GeneralOrManagingPartner,2011,2012,[GeneralOrManagingPartner] Part VI Column (j)
/IRS990ScheduleR/Form990ScheduleRPartVI/LegalDomicileForeignCountry,2009,2009,[LegalDomicileForeignCountry] Part VI Column (C)
/IRS990ScheduleR/Form990ScheduleRPartVI/LegalDomicileForeignCountry,2010,2012,[LegalDomicileForeignCountry] Part VI Column (c)
/IRS990ScheduleR/Form990ScheduleRPartVI/LegalDomicileState,2009,2009,[LegalDomicileState] Part VI Column (C)
/IRS990ScheduleR/Form990ScheduleRPartVI/LegalDomicileState,2010,2012,[LegalDomicileState] Part VI Column (c)
/IRS990ScheduleR/Form990ScheduleRPartVI/NameOfBusiness/BusinessNameLine1,2009,2009,[NameOfBusiness] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/NameOfBusiness/BusinessNameLine1,2010,2012,[NameOfBusiness] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/NameOfBusiness/BusinessNameLine2,2009,2009,[NameOfBusiness] Part VI Column (A)
/IRS990ScheduleR/Form990ScheduleRPartVI/NameOfBusiness/BusinessNameLine2,2010,2012,[NameOfBusiness] Part VI Column (a)
/IRS990ScheduleR/Form990ScheduleRPartVI/PercentageOwnership,2011,2012,[PercentageOwnership] Part VI Column (k)
/IRS990ScheduleR/Form990ScheduleRPartVI/PredominateIncomeDesc,2011,2012,[PredominateIncomeDesc] Part VI Column (d)
/IRS990ScheduleR/Form990ScheduleRPartVI/PrimaryActivity,2009,2009,[PrimaryActivity] Part VI Column (B)
/IRS990ScheduleR/Form990ScheduleRPartVI/PrimaryActivity,2010,2012,[PrimaryActivity] Part VI Column (b)
/IRS990ScheduleR/Form990ScheduleRPartVI/ShareOfEOYAssets,2009,2009,[ShareOfEOYAssets] Part VI Column (E)
/IRS990ScheduleR/Form990ScheduleRPartVI/ShareOfEOYAssets,2010,2010,[ShareOfEOYAssets] Part VI Column (e)
/IRS990ScheduleR/Form990ScheduleRPartVI/ShareOfEOYAssets,2011,2012,[ShareOfEOYAssets] Part VI Column (g)
/IRS990ScheduleR/Form990ScheduleRPartVI/ShareOfTotalIncome,2011,2012,[ShareOfTotalIncome] Part VI Column (f)
/IRS990ScheduleR/Form990ScheduleRPartVII/Explanation,2010,2012,[Explanation] Part VII
/IRS990ScheduleR/Form990ScheduleRPartVII/Identifier,2010,2012,[Identifier] Part VII
/IRS990ScheduleR/Form990ScheduleRPartVII/ReturnReference,2010,2012,[ReturnReference] Part VII
/IRS990ScheduleR/Form990ScheduleRPartVII,2010,2012,
/IRS990ScheduleR/Form990ScheduleRPartVI,2009,2012,
/IRS990ScheduleR/GiftGrantOrCapContrFrOtherOrg,2009,2012,[GiftGrantOrCapContrFrOtherOrg] Part V Line 1c
/IRS990ScheduleR/GiftGrantOrCapContrToOtherOrg,2009,2012,[GiftGrantOrCapContrToOtherOrg] Part V Line 1b
/IRS990ScheduleR/GiftGrntCapContriFromOthOrgInd,2013,,[GiftGrntCapContriFromOthOrgInd] Part V Line 1c
/IRS990ScheduleR/GiftGrntOrCapContriToOthOrgInd,2013,,[GiftGrntOrCapContriToOthOrgInd] Part V Line 1b
/IRS990ScheduleR/IdDisregardedEntitiesGrp/DirectControllingEntityName/BusinessNameLine1Txt,2014,,[DirectControllingEntityName] Part I Column (f)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/DirectControllingEntityName/BusinessNameLine1,2013,2013,[DirectControllingEntityName] Part I Column (f)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/DirectControllingEntityName/BusinessNameLine2Txt,2014,,[DirectControllingEntityName] Part I Column (f)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/DirectControllingEntityName/BusinessNameLine2,2013,2013,[DirectControllingEntityName] Part I Column (f)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/DirectControllingNACd,2013,,[DirectControllingNACd] Part I Column (f)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/DisregardedEntityName/BusinessNameLine1Txt,2014,,[DisregardedEntityName] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/DisregardedEntityName/BusinessNameLine1,2013,2013,[DisregardedEntityName] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/DisregardedEntityName/BusinessNameLine2Txt,2014,,[DisregardedEntityName] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/DisregardedEntityName/BusinessNameLine2,2013,2013,[DisregardedEntityName] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/EIN,2013,,[EIN] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/EndOfYearAssetsAmt,2013,,[EndOfYearAssetsAmt] Part I Column (e)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/AddressLine1Txt,2014,,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/AddressLine1,2013,2013,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/AddressLine2Txt,2014,,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/AddressLine2,2013,2013,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/CityNm,2014,,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/City,2013,2013,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/CountryCd,2014,,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/Country,2013,2013,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/ForeignPostalCd,2014,,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/PostalCode,2013,2013,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/ProvinceOrStateNm,2014,,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress/ProvinceOrState,2013,2013,[ForeignAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/LegalDomicileForeignCountryCd,2013,,[LegalDomicileForeignCountryCd] Part I Column (c)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/LegalDomicileStateCd,2013,,[LegalDomicileStateCd] Part I Column (c)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/PrimaryActivitiesTxt,2013,,[PrimaryActivitiesTxt] Part I Column (b)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/TotalIncomeAmt,2013,,[TotalIncomeAmt] Part I Column (d)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/AddressLine1Txt,2014,,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/AddressLine1,2013,2013,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/AddressLine2Txt,2014,,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/AddressLine2,2013,2013,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/CityNm,2014,,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/City,2013,2013,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/StateAbbreviationCd,2014,,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/State,2013,2013,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/ZIPCd,2014,,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdDisregardedEntitiesGrp/USAddress/ZIPCode,2013,2013,[USAddress] Part I Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ControlledOrganizationInd,2013,,[ControlledOrganizationInd] Part IV Column (i)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/DirectControllingEntityName/BusinessNameLine1Txt,2014,,[DirectControllingEntityName] Part IV Column (d)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/DirectControllingEntityName/BusinessNameLine1,2013,2013,[DirectControllingEntityName] Part IV Column (d)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/DirectControllingEntityName/BusinessNameLine2Txt,2014,,[DirectControllingEntityName] Part IV Column (d)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/DirectControllingEntityName/BusinessNameLine2,2013,2013,[DirectControllingEntityName] Part IV Column (d)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/DirectControllingNACd,2013,,[DirectControllingNACd] Part IV Column (d)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/EIN,2013,,[EIN] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/EntityTypeTxt,2013,,[EntityTypeTxt] Part IV Column (e)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/AddressLine1Txt,2014,,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/AddressLine1,2013,2013,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/AddressLine2Txt,2014,,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/AddressLine2,2013,2013,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/CityNm,2014,,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/City,2013,2013,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/CountryCd,2014,,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/Country,2013,2013,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/ForeignPostalCd,2014,,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/PostalCode,2013,2013,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/ProvinceOrStateNm,2014,,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ForeignAddress/ProvinceOrState,2013,2013,[ForeignAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/LegalDomicileForeignCountryCd,2013,,[LegalDomicileForeignCountryCd] Part IV Column (c)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/LegalDomicileStateCd,2013,,[LegalDomicileStateCd] Part IV Column (c)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/OwnershipPct,2013,,[OwnershipPct] Part IV Column (h)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/PrimaryActivitiesTxt,2013,,[PrimaryActivitiesTxt] Part IV Column (b)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/RelatedOrganizationName/BusinessNameLine1Txt,2014,,[RelatedOrganizationName] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/RelatedOrganizationName/BusinessNameLine1,2013,2013,[RelatedOrganizationName] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/RelatedOrganizationName/BusinessNameLine2Txt,2014,,[RelatedOrganizationName] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/RelatedOrganizationName/BusinessNameLine2,2013,2013,[RelatedOrganizationName] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ShareOfEOYAssetsAmt,2013,,[ShareOfEOYAssetsAmt] Part IV Column (g)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ShareOfTotalIncomeAmt,2013,,[ShareOfTotalIncomeAmt] Part IV Column (f)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/AddressLine1Txt,2014,,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/AddressLine1,2013,2013,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/AddressLine2Txt,2014,,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/AddressLine2,2013,2013,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/CityNm,2014,,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/City,2013,2013,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/StateAbbreviationCd,2014,,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/State,2013,2013,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/ZIPCd,2014,,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/USAddress/ZIPCode,2013,2013,[USAddress] Part IV Column (a)
/IRS990ScheduleR/IdRelatedOrgTxblPartnershipGrp/DirectControllingEntityName/BusinessNameLine1Txt,2014,,[DirectControllingEntityName] Part III Column (d)
/IRS990ScheduleR/IdRelatedOrgTxblPartnershipGrp/DirectControllingEntityName/BusinessNameLine1,2013,2013,[DirectControllingEntityName] Part III Column (d)
/IRS990ScheduleR/IdRelatedOrgTxblPartnershipGrp/DirectControllingEntityName/BusinessNameLine2Txt,2014,,[DirectControllingEntityName] Part III Column (d)
/IRS990ScheduleR/IdRelatedOrgTxblPartnershipGrp/DirectControllingEntityName/BusinessNameLine2,2013,2013,[DirectControllingEntityName] Part III Column (d)
